"Sample Name"	"Protocol REF"	"Parameter Value[Extraction Method]"	"Extract Name"	"Protocol REF"	"Parameter Value[NMR tube type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Solvent]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Sample pH]"	"Parameter Value[Temp]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[NMR Probe]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of transients]"	"Parameter Value[Pulse sequence name]"	"Parameter Value[Magnetic field strength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Acquisition Parameter Data File"	"Protocol REF"	"NMR Assay Name"	"Free Induction Decay Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"C10-24h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C10-24h-MET.rar"	"NMR assay"	"C10-24h-MET"	"C10-24h-MET.rar"	"data transformation"	""	"C10-24h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C1-6h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C1-6h-MET.rar"	"NMR assay"	"C1-6h-MET"	"C1-6h-MET.rar"	"data transformation"	""	"C1-6h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C2-6h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C2-6h-MET.rar"	"NMR assay"	"C2-6h-MET"	"C2-6h-MET.rar"	"data transformation"	""	"C2-6h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C3-6h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C3-6h-MET.rar"	"NMR assay"	"C3-6h-MET"	"C3-6h-MET.rar"	"data transformation"	""	"C3-6h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C4-24h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C4-24h-MET.rar"	"NMR assay"	"C4-24h-MET"	"C4-24h-MET.rar"	"data transformation"	""	"C4-24h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C5-24h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C5-24h-MET.rar"	"NMR assay"	"C5-24h-MET"	"C5-24h-MET.rar"	"data transformation"	""	"C5-24h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C6-24h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C6-24h-MET.rar"	"NMR assay"	"C6-24h-MET"	"C6-24h-MET.rar"	"data transformation"	""	"C6-24h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C7-6h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C7-6h-MET.rar"	"NMR assay"	"C7-6h-MET"	"C7-6h-MET.rar"	"data transformation"	""	"C7-6h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C8-6h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C8-6h-MET.rar"	"NMR assay"	"C8-6h-MET"	"C8-6h-MET.rar"	"data transformation"	""	"C8-6h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
"C9-24h-MET"	"extraction"	""	"water-soluble extract"	"NMR sample"	"5 mm standard"	""	""	"0.07 M phosphate buffered D2O"	""	""	"7.4"	"300"	"kelvin"	"UO"	"http://purl.obolibrary.org/obo/UO_0000012"	""	"hydrogen molecular entity"	"CHEBI"	""	"NMR spectroscopy"	"Bruker AVANCE II 600 MHz spectrometer"	""	""	"5 mm PATXI 1H-13C/15N/D Z-GRD cryoprobe"	""	""	"32"	"1D NOESY with presaturation (noesypr1d)"	"14.1"	"Tesla"	"NCIT"	"http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42557"	"C9-24h-MET.rar"	"NMR assay"	"C9-24h-MET"	"C9-24h-MET.rar"	"data transformation"	""	"C9-24h-MET.rar"	"Metabolite identification"	""	"m_pathway_metabolite_profiling_NMR_spectroscopy_v2_maf.tsv"
